1288,-0.01099,-0.03735,1.01196,-0.22903,0.10160,2.01015,5.68,-40.07,60.25
1289,-0.04053,-0.05591,0.99268,-0.03143,0.03422,1.76328,7.33,-39.92,59.65
1290,-0.05444,0.00903,1.05591,0.00692,0.02091,1.68671,9.12,-40.22,59.65
1291,-0.03223,0.09448,0.99292,-0.18269,0.39455,1.56141,9.72,-39.77,60.25
1292,-0.07495,0.01733,1.05664,0.05952,-0.09774,1.17339,11.36,-39.17,60.70
1293,-0.10352,-0.00977,1.03784,0.04807,-0.05593,0.92438,11.36,-39.17,60.70
1294,-0.03247,0.14502,1.06055,0.03822,-0.11492,0.60707,11.36,-38.72,60.70
1295,-0.00464,0.02612,1.05005,0.02796,-0.21039,0.38097,11.51,-39.02,59.80
1296,-0.08813,-0.02686,1.04077,0.05752,-0.13209,0.29428,11.66,-40.22,60.40
1297,0.01099,0.00586,1.01587,0.02037,-0.03316,0.05739,11.66,-40.22,60.40
1298,0.03467,-0.01050,1.01270,-0.00506,-0.01478,-0.00852,12.26,-39.32,60.55
1299,-0.03247,-0.00342,1.01440,0.01518,-0.04288,0.00453,11.66,-39.17,59.65
1300,0.00342,-0.04736,1.00830,-0.02637,0.02317,-0.01798,11.81,-39.32,61.59
1301,-0.00464,-0.00757,1.01685,-0.00599,0.00306,-0.02823,12.26,-39.77,62.04
1302,0.11719,-0.11206,0.98608,-0.04168,0.05167,-0.04141,12.26,-39.77,62.04
1303,-0.02393,-0.03247,1.00488,-0.00080,-0.02264,0.00093,12.41,-38.42,60.70
1304,0.01270,0.02759,1.01685,0.00639,-0.03742,0.05433,10.61,-38.42,61.15
1305,-0.01733,-0.06299,1.00806,-0.02024,-0.05593,0.03143,11.96,-38.72,61.15
1306,0.00220,-0.01709,1.02075,-0.01864,-0.07377,0.00053,11.81,-38.12,60.85
1307,0.01636,-0.01440,1.01978,-0.01172,-0.11465,0.04474,11.81,-38.12,60.85
1308,0.03027,-0.02319,1.00879,-0.00613,0.15034,0.16285,12.56,-39.32,59.80
1309,-0.04492,0.01074,1.02271,-0.00107,-0.08269,0.00692,11.96,-39.92,60.40
